#geneID1,geneID2,name1,name2,taxonomy1,taxonomy2,uniprotID1,uniprotID2
1489669,347902,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,AMIGO2|ALI1|AMIGO-2|DEGA,694009,9606,P59632,Q86SJ2
1489669,284996,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,RNF149|DNAPTP2,694009,9606,P59632,Q8NC42
1489669,8677,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,STX10|SYN10|hsyn10,694009,9606,P59632,O60499
1489669,9950,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,GOLGA5|GOLIM5|RFG5|ret-II,694009,9606,P59632,Q8TBA6
1489669,9514,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,GAL3ST1|CST,694009,9606,P59632,Q99999
1489669,23670,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,TMEM2|-,694009,9606,P59632,Q9UHN6
1489669,9784,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,SNX17|-,694009,9606,P59632,Q15036
1489669,10273,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,STUB1|CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1,694009,9606,P59632,Q9UNE7
1489669,9990,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,SLC12A6|ACCPN|KCC3|KCC3A|KCC3B,694009,9606,P59632,Q9UHW9
1489669,5795,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,PTPRJ|CD148|DEP1|HPTPeta|R-PTP-ETA|SCC1,694009,9606,P59632,Q12913
1489669,745,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,MYRF|C11orf9|MRF|Ndt80|pqn-47,694009,9606,P59632,Q9Y2G1
1489669,55776,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,SAYSD1|C6orf64,694009,9606,P59632,Q9NPB0
1489669,9180,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,OSMR|OSMRB|PLCA1,694009,9606,P59632,Q99650
1489669,8744,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,TNFSF9|4-1BB-L|CD137L,694009,9606,P59632,P41273
1489669,8411,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,EEA1|MST105|MSTP105|ZFYVE2,694009,9606,P59632,Q15075
1489669,10723,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,SLC12A7|KCC4,694009,9606,P59632,Q9Y666
1489669,115,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,ADCY9|AC9,694009,9606,P59632,O60503
1489669,4854,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,NOTCH3|CADASIL|CASIL|IMF2,694009,9606,P59632,Q9UM47
1489669,525,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,ATP6V1B1|ATP6B1|RTA1B|VATB|VMA2|VPP3,694009,9606,P59632,P15313
1489669,7879,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,RAB7A|PRO2706|RAB7,694009,9606,P59632,P51149
1489669,23673,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,STX12|STX13|STX14,694009,9606,P59632,Q86Y82
1489669,987,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,LRBA|BGL|CDC4L|CVID8|LAB300|LBA,694009,9606,P59632,P50851
1489669,8797,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,TNFRSF10A|APO2|CD261|DR4|TRAILR-1|TRAILR1,694009,9606,P59632,O00220
1489669,8775,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,NAPA|SNAPA,694009,9606,P59632,P54920
1489669,2260,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,FGFR1|BFGFR|CD331|CEK|FGFBR|FGFR-1|FLG|FLT-2|FLT2|HBGFR|HH2|HRTFDS|KAL2|N-SAM|OGD|bFGF-R-1,694009,9606,P59632,P11362
1489669,780,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,DDR1|CAK|CD167|DDR|EDDR1|HGK2|MCK10|NEP|NTRK4|PTK3|PTK3A|RTK6|TRKE,694009,9606,P59632,Q08345
1489669,2678,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,GGT1|CD224|D22S672|D22S732|GGT|GGT 1|GTG,694009,9606,P59632,P19440
1489669,23155,ORF3a|3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA,CLCC1|MCLC,694009,9606,P59632,Q96S66
1489670,10540,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,DCTN2|DCTN50|DYNAMITIN|HEL-S-77|RBP50,694009,9606,P59633,Q13561
1489670,710,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,SERPING1|C1IN|C1INH|C1NH|HAE1|HAE2,694009,9606,P59633,P05155
1489670,213,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,ALB|ANALBA|FDAH|PRO0883|PRO0903|PRO1341,694009,9606,P59633,P02768
1489670,861,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,RUNX1|AML1|AML1-EVI-1|AMLCR1|CBFA2|EVI-1|PEBP2aB,694009,9606,P59633,Q01196
1489670,861,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,RUNX1|AML1|AML1-EVI-1|AMLCR1|CBFA2|EVI-1|PEBP2aB,694009,9606,P59633,Q01196
1489670,861,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,RUNX1|AML1|AML1-EVI-1|AMLCR1|CBFA2|EVI-1|PEBP2aB,694009,9606,P59633,Q01196
1489670,3084,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,NRG1|ARIA|GGF|GGF2|HGL|HRG|HRG1|HRGA|MST131|MSTP131|NDF|NRG1-IT2|SMDF,694009,9606,P59633,Q02297
1489670,57282,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,SLC4A10|NBCn2|NCBE,694009,9606,P59633,Q6U841
1489670,657,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,BMPR1A|10q23del|ACVRLK3|ALK3|CD292|SKR5,694009,9606,P59633,P36894
1489670,25897,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,RNF19A|RNF19,694009,9606,P59633,Q9NV58
1489670,10672,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,GNA13|G13,694009,9606,P59633,Q14344
1489670,50804,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,MYEF2|HsT18564|MEF-2|MST156|MSTP156|myEF-2,694009,9606,P59633,Q9P2K5
1489670,29967,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,LRP12|ST7,694009,9606,P59633,Q9Y561
1489670,9500,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,MAGED1|DLXIN-1|NRAGE,694009,9606,P59633,Q9Y5V3
1489670,91,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,ACVR1B|ACTRIB|ACVRLK4|ALK4|SKR2,694009,9606,P59633,P36896
1489670,7157,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,TP53|BCC7|LFS1|P53|TRP53,694009,9606,P59633,P04637
1489670,659,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,BMPR2|BMPR-II|BMPR3|BMR2|BRK-3|POVD1|PPH1|T-ALK,694009,9606,P59633,Q13873
1489670,10197,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,PSME3|HEL-S-283|Ki|PA28-gamma|PA28G|PA28gamma|REG-GAMMA,694009,9606,P59633,P61289
1489670,4233,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,MET|AUTS9|HGFR|RCCP2|c-Met,694009,9606,P59633,P08581
1489670,4857,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,NOVA1|Nova-1,694009,9606,P59633,P51513
1489670,27072,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,VPS41|HVPS41|HVSP41|hVps41p,694009,9606,P59633,P49754
1489670,4154,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,MBNL1|EXP|EXP35|EXP40|EXP42|MBNL,694009,9606,P59633,Q9NR56
1489670,8795,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,TNFRSF10B|CD262|DR5|KILLER|KILLER/DR5|TRAIL-R2|TRAILR2|TRICK2|TRICK2A|TRICK2B|TRICKB|ZTNFR9,694009,9606,P59633,O14763
1489670,23405,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,DICER1|DCR1|Dicer|Dicer1e|HERNA|K12H4.8-LIKE|MNG1|RMSE2,694009,9606,P59633,Q9UPY3
1489670,4055,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,LTBR|CD18|D12S370|LT-BETA-R|TNF-R-III|TNFCR|TNFR-RP|TNFR2-RP|TNFR3|TNFRSF3,694009,9606,P59633,P36941
1489670,5101,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,PCDH9|-,694009,9606,P59633,Q9HC56
1489670,57805,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,CCAR2|DBC-1|DBC1|KIAA1967|NET35|p30 DBC|p30DBC,694009,9606,P59633,Q8N163
1489670,23295,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,MGRN1|RNF156,694009,9606,P59633,O60291
1489670,3337,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,DNAJB1|HSPF1|Hdj1|Hsp40|RSPH16B|Sis1,694009,9606,P59633,P25685
1489670,81609,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,SNX27|MRT1|MY014,694009,9606,P59633,Q96L92
1489670,54602,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,NDFIP2|N4WBP5A,694009,9606,P59633,Q9NV92
1489670,1969,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,EPHA2|ARCC2|CTPA|CTPP1|CTRCT6|ECK,694009,9606,P59633,P29317
1489670,10254,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,STAM2|Hbp|STAM2A|STAM2B,694009,9606,P59633,O75886
1489670,51232,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,CRIM1|CRIM-1|S52,694009,9606,P59633,Q9NZV1
1489670,26020,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,LRP10|LRP9|MST087,694009,9606,P59633,Q7Z4F1
1489670,10963,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,STIP1|HEL-S-94n|HOP|IEF-SSP-3521|P60|STI1|STI1L,694009,9606,P59633,P31948
1489670,3459,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,IFNGR1|CD119|IFNGR|IMD27A|IMD27B,694009,9606,P59633,P15260
1489670,4193,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,MDM2|ACTFS|HDMX|hdm2,694009,9606,P59633,Q00987
1489670,3716,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,JAK1|JAK1A|JAK1B|JTK3,694009,9606,P59633,P23458
1489670,10040,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,TOM1L1|OK/KNS-CL.3|SRCASM,694009,9606,P59633,O75674
1489670,5792,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,PTPRF|BNAH2|LAR,694009,9606,P59633,P10586
1489670,23178,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,PASK|PASKIN|STK37,694009,9606,P59633,Q96RG2
1489670,5786,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,PTPRA|HEPTP|HLPR|HPTPA|HPTPalpha|LRP|PTPA|PTPRL2|R-PTP-alpha|RPTPA,694009,9606,P59633,P18433
1489670,27242,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,TNFRSF21|BM-018|CD358|DR6,694009,9606,P59633,O75509
1489670,9532,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,BAG2|BAG-2|dJ417I1.2,694009,9606,P59633,O95816
1489670,114088,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,TRIM9|RNF91|SPRING,694009,9606,P59633,Q9C026
1489670,7048,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,TGFBR2|AAT3|FAA3|LDS1B|LDS2|LDS2B|MFS2|RIIC|TAAD2|TGFR-2|TGFbeta-RII,694009,9606,P59633,P37173
1489670,7046,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,TGFBR1|AAT5|ACVRLK4|ALK-5|ALK5|ESS1|LDS1|LDS1A|LDS2A|MSSE|SKR4|TGFR-1|tbetaR-I,694009,9606,P59633,P36897
1489670,5705,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,PSMC5|S8|SUG-1|SUG1|TBP10|TRIP1|p45|p45/SUG,694009,9606,P59633,P62195
1489670,7132,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,TNFRSF1A|CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60,694009,9606,P59633,P19438
1489670,9529,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,BAG5|BAG-5,694009,9606,P59633,Q9UL15
1489670,5717,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,PSMD11|Rpn6|S9|p44.5,694009,9606,P59633,O00231
1489670,5412,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,UBL3|HCG-1|PNSC1,694009,9606,P59633,O95164
1489670,196,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,AHR|bHLHe76,694009,9606,P59633,P35869
1489670,7919,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,DDX39B|BAT1|D6S81E|UAP56,694009,9606,P59633,Q13838
1489670,83759,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,RBM4B|RBM30|RBM4L|ZCCHC15|ZCCHC21B|ZCRB3B,694009,9606,P59633,Q9BQ04
1489670,3572,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,IL6ST|CD130|CDW130|GP130|IL-6RB,694009,9606,P59633,P40189
1489670,3597,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,IL13RA1|CD213A1|IL-13Ra|NR4,694009,9606,P59633,P78552
1489670,284996,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,RNF149|DNAPTP2,694009,9606,P59633,Q8NC42
1489670,90,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,ACVR1|ACTRI|ACVR1A|ACVRLK2|ALK2|FOP|SKR1|TSRI,694009,9606,P59633,Q04771
1489670,22949,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,PTGR1|LTB4DH|PGR1|ZADH3,694009,9606,P59633,Q14914
1489670,9101,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,USP8|HumORF8|SPG59|UBPY,694009,9606,P59633,P40818
1489670,80762,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,NDFIP1|N4WBP5,694009,9606,P59633,Q9BT67
1489670,4077,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,NBR1|1A1-3B|IAI3B|M17S2,694009,9606,P59633,Q14596
1489670,5704,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,PSMC4|MIP224|RPT3|S6|TBP-7|TBP7,694009,9606,P59633,P43686
1489670,23558,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,WBP2|WBP-2,694009,9606,P59633,Q969T9
1489670,9778,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,KIAA0232|-,694009,9606,P59633,Q92628
1489670,131566,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,DCBLD2|CLCP1|ESDN,694009,9606,P59633,Q96PD2
1489670,4670,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,HNRNPM|CEAR|HNRNPM4|HNRPM|HNRPM4|HTGR1|NAGR1|hnRNP M,694009,9606,P59633,P52272
1489670,26137,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,ZBTB20|DPZF|HOF|ODA-8S|PRIMS|ZNF288,694009,9606,P59633,Q9HC78
1489670,9784,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,SNX17|-,694009,9606,P59633,Q15036
1489670,2739,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,GLO1|GLOD1|GLYI|HEL-S-74,694009,9606,P59633,Q04760
1489670,79677,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,SMC6|SMC-6|SMC6L1|hSMC6,694009,9606,P59633,Q96SB8
1489670,643314,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,KIAA0754|-,694009,9606,P59633,O94854
1489670,148362,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,BROX|C1orf58,694009,9606,P59633,Q5VW32
1489670,644,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,BLVRA|BLVR|BVR|BVRA,694009,9606,P59633,P53004
1489670,11060,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,WWP2|AIP2|WWp2-like,694009,9606,P59633,O00308
1489670,10273,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,STUB1|CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1,694009,9606,P59633,Q9UNE7
1489670,7779,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,SLC30A1|ZNT1|ZRC1,694009,9606,P59633,Q9Y6M5
1489670,5795,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,PTPRJ|CD148|DEP1|HPTPeta|R-PTP-ETA|SCC1,694009,9606,P59633,Q12913
1489670,5710,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,PSMD4|AF|AF-1|ASF|MCB1|Rpn10|S5A|pUB-R5,694009,9606,P59633,P55036
1489670,4097,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,MAFG|hMAF,694009,9606,P59633,O15525
1489670,3094,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,HINT1|HINT|NMAN|PKCI-1|PRKCNH1,694009,9606,P59633,P49773
1489670,25805,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,BAMBI|NMA,694009,9606,P59633,Q13145
1489670,51608,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,GET4|C7orf20|CEE|TRC35,694009,9606,P59633,Q7L5D6
1489670,79596,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,RNF219|C13orf7,694009,9606,P59633,Q5W0B1
1489670,8519,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,IFITM1|9-27|CD225|DSPA2a|IFI17|LEU13,694009,9606,P59633,P13164
1489670,11030,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,RBPMS|HERMES,694009,9606,P59633,Q93062
1489670,6895,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,TARBP2|LOQS|TRBP|TRBP1|TRBP2,694009,9606,P59633,Q15633
1489670,745,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,MYRF|C11orf9|MRF|Ndt80|pqn-47,694009,9606,P59633,Q9Y2G1
1489670,8925,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,HERC1|p532|p619,694009,9606,P59633,Q15751
1489670,8079,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,MLF2|NTN4,694009,9606,P59633,Q15773
1489670,2195,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,FAT1|CDHF7|CDHR8|FAT|ME5|hFat1,694009,9606,P59633,Q14517
1489670,57470,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,LRRC47|-,694009,9606,P59633,Q8N1G4
1489670,10294,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,DNAJA2|CPR3|DJ3|DJA2|DNAJ|DNJ3|HIRIP4|PRO3015|RDJ2,694009,9606,P59633,O60884
1489670,6905,ORF3b|3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA,TBCE|HRD|KCS|KCS1|pac2,694009,9606,P59633,Q15813
